has_company_logo,has_questions,telecommuting,missing_salary,missing_company_profile,missing_requirements,missing_benefits,missing_education,missing_experience,missing_industry,missing_location,desc_length,req_length,profile_length,red_flag_count,emp_Contract,emp_Full-time,emp_Other,emp_Part-time,emp_Temporary,emp_Unknown
1,0,0,1,0,1,1,1,0,0,0,2118,0,361,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,0,0,3221,3688,228,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,199,503,1190,0,False,True,False,False,False,False
0,0,1,1,1,0,0,0,0,0,0,987,519,0,1,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,873,518,1264,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,1,0,1,1,0,3596,355,1014,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,2477,576,0,0,False,True,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,602,684,1025,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,554,713,1557,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,909,3178,356,0,False,True,False,False,False,False
0,0,0,0,1,1,1,0,0,0,0,390,0,0,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,1166,0,0,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,0,1331,0,79,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1029,803,1820,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,1,0,679,57,829,0,False,True,False,False,False,False
1,1,0,1,1,0,1,1,1,1,0,811,1105,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,314,136,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,531,349,952,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1246,714,684,0,False,False,False,True,False,False
1,1,0,0,0,0,0,0,0,0,0,2053,372,619,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,1202,1314,879,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2081,1374,1049,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,0,2576,0,384,0,False,False,False,False,False,True
1,0,0,0,0,0,1,0,0,0,0,845,517,555,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,977,561,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,244,158,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,847,265,1187,0,False,True,False,False,False,False
1,0,0,0,0,0,1,0,1,0,0,776,343,583,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,2106,577,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,2181,289,613,1,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,244,1498,788,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2383,315,1025,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1257,830,684,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,1,0,0,801,1301,2480,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,3512,927,694,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,1,0,547,94,577,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,697,502,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,747,70,829,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1030,2047,684,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,712,0,228,0,False,True,False,False,False,False
1,0,0,1,1,0,1,1,1,1,0,1117,595,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,124,947,929,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1522,828,684,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,0,0,2189,204,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,901,1253,742,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,1093,564,741,0,False,False,False,False,False,True
1,1,0,1,1,0,0,1,0,0,0,1118,308,0,0,False,True,False,False,False,False
1,0,0,1,1,0,1,1,1,1,0,1116,620,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1592,1495,1078,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,0,0,1434,0,2289,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,719,279,770,0,False,True,False,False,False,False
1,0,0,0,0,0,1,0,1,0,0,1504,141,142,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1467,460,1505,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,0,0,1522,707,879,0,False,False,True,False,False,False
1,1,0,1,0,0,0,1,1,0,0,1214,476,134,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,897,559,583,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,501,1134,603,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,0,0,1150,0,70,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,749,174,413,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,1,1,0,872,367,844,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1007,936,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,845,396,134,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,0,0,1541,146,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,1,0,0,314,136,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1893,1270,874,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,0,0,0,1295,591,1565,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1882,2124,2676,0,False,True,False,False,False,False
0,0,0,0,1,0,1,0,0,0,0,2461,646,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1697,854,404,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,209,73,1561,0,False,False,False,False,False,True
0,0,0,0,1,0,1,0,0,0,0,1012,1484,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1547,617,1073,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,357,1189,257,0,True,False,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,370,1086,2021,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,0,0,0,2213,1053,1708,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2371,686,1436,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1581,412,423,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1785,712,1556,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,1,0,1273,399,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,526,56,829,0,False,True,False,False,False,False
1,0,0,1,1,0,1,1,1,1,0,2360,524,0,0,False,False,False,False,False,True
0,0,0,1,0,0,1,1,1,1,0,985,1093,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,743,1382,463,0,False,True,False,False,False,False
1,1,1,1,0,0,0,1,1,1,0,1883,943,138,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,149,390,522,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,161,658,613,0,False,True,False,False,False,False
1,0,0,0,0,0,0,1,1,0,0,1230,171,558,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,588,557,1047,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,926,208,0,0,False,False,False,True,False,False
0,0,0,1,1,1,1,1,0,0,0,3067,0,0,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,0,364,0,672,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,0,0,2007,580,415,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,2160,715,0,0,False,True,False,False,False,False
0,1,0,0,0,0,0,0,0,0,0,737,393,202,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,1113,1114,133,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,946,758,986,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,420,307,1187,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,915,200,560,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1571,415,1568,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,695,156,1187,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,544,95,577,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1530,686,684,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,146,142,160,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,540,1560,1970,0,False,True,False,False,False,False
1,1,1,1,0,0,0,1,1,1,0,486,2725,952,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,919,543,717,0,False,False,False,True,False,False
1,1,0,1,0,0,1,1,0,0,0,609,800,229,0,False,True,False,False,False,False
0,1,1,1,1,0,0,1,0,0,0,1380,506,0,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,3832,1502,0,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,1,0,0,490,502,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1644,660,134,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,946,0,1390,0,True,False,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,6571,0,0,0,False,False,False,False,False,True
0,0,0,1,1,1,1,1,1,1,0,271,0,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,764,684,353,0,False,True,False,False,False,False
0,0,0,1,1,0,0,1,1,1,1,1986,499,0,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1484,719,72,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,196,19,0,0,True,False,False,False,False,False
1,1,0,0,0,0,0,0,0,1,0,1052,101,1030,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,697,1705,0,0,False,True,False,False,False,False
0,1,0,1,0,0,0,1,1,1,0,198,362,204,0,False,False,False,False,False,True
1,1,0,0,0,0,0,1,1,0,0,743,81,787,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,244,158,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,639,70,829,0,False,True,False,False,False,False
1,0,1,1,0,1,1,1,0,0,0,1435,0,377,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,2003,868,1687,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,333,662,2559,0,False,True,False,False,False,False
1,0,0,1,1,0,1,1,1,1,0,971,351,0,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,2016,386,913,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,689,1368,579,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,946,1518,813,0,False,False,False,False,False,True
0,0,0,1,1,1,0,1,0,0,0,91,0,0,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,384,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1584,861,831,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,3275,1921,476,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,244,158,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,1214,604,298,0,False,True,False,False,False,False
0,1,0,1,0,0,1,1,1,0,0,2559,1707,227,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,1341,398,1050,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,0,1140,518,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,600,615,522,0,False,True,False,False,False,False
1,1,0,1,1,0,0,1,1,1,0,572,835,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,2001,558,310,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,1199,276,1309,0,False,False,False,False,True,False
1,0,0,1,0,1,1,1,0,0,0,1555,0,865,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,1466,0,321,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1404,415,351,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2383,315,1025,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,715,2243,244,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,855,902,1181,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,200,620,1913,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,455,70,603,0,False,False,False,True,False,False
1,1,0,1,0,0,0,1,1,1,0,1770,257,746,0,False,True,False,False,False,False
0,1,0,1,1,1,1,1,1,1,0,350,0,0,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,1,0,2476,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,933,504,321,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1264,627,1043,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,510,245,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,796,1904,438,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,77,0,1557,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,1,1,0,396,1728,1247,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1205,283,717,0,False,False,False,True,False,False
1,0,0,1,0,0,0,0,0,0,0,1642,588,492,0,False,True,False,False,False,False
1,1,0,0,0,1,1,0,0,0,0,2824,0,1594,0,False,True,False,False,False,False
0,0,0,1,1,0,0,1,1,1,0,577,149,0,1,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,0,0,2204,1048,702,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,911,511,859,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,3081,1896,646,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2867,345,717,1,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,1854,0,2425,0,False,False,False,False,False,True
1,0,0,0,0,1,1,0,0,0,0,1749,0,1344,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,1102,697,0,0,False,False,False,True,False,False
1,0,0,1,0,0,1,0,0,0,0,1747,554,684,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,1,0,0,584,1762,588,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1841,897,684,0,False,False,False,True,False,False
0,0,0,1,1,0,0,1,1,1,0,382,98,0,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1374,1037,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,1124,368,1492,0,False,False,False,False,False,True
0,0,0,1,0,0,1,0,0,0,0,883,994,228,0,False,True,False,False,False,False
1,0,0,1,1,0,0,1,0,1,0,3058,171,0,0,True,False,False,False,False,False
0,1,0,0,1,0,0,0,0,0,0,500,277,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,794,802,726,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,468,224,558,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,338,1281,1247,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,0,0,0,1960,711,799,0,False,True,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,1708,1411,1466,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,1252,1017,574,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1623,1099,630,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,259,357,929,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1550,598,1091,0,False,False,False,False,False,True
1,1,1,0,1,0,0,1,1,1,0,174,590,0,0,False,True,False,False,False,False
0,0,1,0,1,0,0,0,0,0,0,673,29,0,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,1,1,0,2929,534,1014,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,683,687,1174,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,2378,396,646,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,472,130,53,0,True,False,False,False,False,False
1,0,0,1,0,1,1,0,0,0,0,1406,0,755,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,680,171,558,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,582,217,979,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,235,158,53,0,True,False,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1337,785,1505,0,False,False,False,False,True,False
1,0,0,0,0,0,1,0,0,0,0,1082,562,659,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,2460,187,511,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,668,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,1731,996,1073,0,False,True,False,False,False,False
0,1,1,1,1,0,0,1,1,1,0,1357,103,0,1,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,2432,560,1025,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,0,0,1610,0,228,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,587,176,0,1,False,False,True,False,False,False
1,0,0,1,0,0,1,1,1,1,1,860,798,755,0,False,False,False,False,False,True
1,0,0,0,0,0,0,1,0,0,0,1981,526,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,882,660,1018,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1061,801,1271,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,938,712,590,0,False,False,False,False,True,False
1,0,0,1,0,0,1,1,1,1,0,1006,514,879,0,False,False,False,False,False,True
1,0,0,0,0,0,1,0,0,0,0,953,788,437,1,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,124,359,1364,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1565,755,570,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,847,633,769,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,618,315,1247,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,733,1000,512,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,611,70,829,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,835,595,408,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2137,1401,614,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1230,301,2206,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,810,327,1285,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,647,800,702,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1968,927,1230,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1047,444,1126,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,592,614,277,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1721,850,684,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,421,579,1050,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1441,771,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,322,90,829,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,915,1405,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1418,216,746,0,False,False,False,False,False,True
0,1,0,1,1,0,0,0,1,0,0,910,170,0,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,0,0,1020,0,829,0,False,False,False,False,True,False
1,0,1,1,0,0,1,1,1,0,0,869,535,1349,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1969,724,717,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,3900,407,1492,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1220,715,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,380,233,137,0,False,False,True,False,False,False
1,1,0,1,0,1,1,1,1,0,0,3693,0,1594,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,712,0,228,0,False,True,False,False,False,False
1,0,0,1,0,1,0,1,1,1,0,873,0,1785,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,1973,1380,1050,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,0,0,498,230,0,0,False,False,False,True,False,False
1,0,0,1,0,0,1,0,0,0,0,544,26,115,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,970,890,269,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1409,3089,1508,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,972,1002,891,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,982,628,879,0,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,795,1209,1251,0,False,True,False,False,False,False
0,1,0,1,1,1,1,1,1,1,0,416,0,0,0,False,False,False,False,False,True
1,1,0,0,0,0,0,1,0,0,0,579,344,217,0,False,False,False,True,False,False
1,1,1,0,0,0,1,1,1,0,0,1501,507,472,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,0,79,314,0,0,True,False,False,False,False,False
1,0,1,1,0,0,0,0,0,0,0,3417,1007,1359,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1380,705,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,1868,891,509,0,False,True,False,False,False,False
0,0,0,0,1,1,1,1,0,0,0,3294,0,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1065,466,660,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,2957,715,0,0,False,True,False,False,False,False
0,0,0,0,1,1,1,1,0,0,1,1837,0,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1798,319,275,0,False,True,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,2943,1231,1005,0,False,True,False,False,False,False
1,1,0,1,1,1,1,1,1,1,0,2601,0,0,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,1478,704,711,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,437,978,1247,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,0,709,0,829,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,632,113,133,0,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,800,427,1187,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,3188,885,2206,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1002,1207,702,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,608,511,747,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,2044,47,1628,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1537,539,549,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,609,69,829,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,1,0,0,813,580,610,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,1,0,881,173,90,0,False,False,True,False,False,False
1,1,0,1,0,0,0,0,0,1,0,674,64,829,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,866,504,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1465,725,1091,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1112,377,695,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1632,765,1492,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,613,0,0,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,0,1178,0,560,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,1659,279,1419,0,False,False,True,False,False,False
1,1,0,0,0,0,0,0,0,0,0,915,1097,356,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,1,0,211,682,485,0,False,False,False,False,False,True
1,1,0,0,0,0,0,1,1,0,0,2840,366,2419,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,719,600,520,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,1172,938,1050,0,False,True,False,False,False,False
1,0,0,0,0,0,1,0,0,0,0,891,633,1251,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1443,689,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1918,4516,699,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,1,0,350,306,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,503,316,255,0,False,False,False,False,False,True
0,0,0,1,1,1,1,1,1,1,0,3581,0,0,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,1,1,0,682,958,1879,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,702,222,247,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,0,0,0,491,275,554,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,862,431,726,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,2238,195,1630,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2432,560,1025,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1815,354,746,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,2582,1225,0,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,467,533,974,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,293,90,393,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,1,0,807,258,134,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,841,1383,2559,0,False,True,False,False,False,False
0,1,0,1,1,0,1,1,1,1,0,780,1292,0,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,0,0,864,0,228,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,1,0,0,720,2047,610,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1857,604,1137,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,543,768,1376,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,70,0,384,0,False,False,False,False,False,True
